platform.name,user.id,task.id,task.monetary_reward_in_dollars,task.assignable_hits_count,task.requester_name,task.estimate_duration_in_seconds,total.labor.event_count,total.labor.duration_in_seconds,working.labor.event_count,working.labor.duration_in_seconds,invisible.labor.event_count,invisible.labor.duration_in_seconds,adjusted.monetary_reward_in_dollars,completed_task
MTURK,112a14c770ec5b7f907fd95b5c13c,372AGES0I4D4DINUEMTTEPMDYKVXRM,0.15,1607.0,Anita,3600,64,55,64,38,0,17,0.15229166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MNJFORX8BCY89YBHLA45HHA2XA5FP,0.15,1606.0,Anita,3600,62,62,62,27,0,35,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3IVKZBIBJ0HJS7NSO7BC1D3FWWVSHC,0.15,1606.0,Anita,3600,65,76,65,44,0,32,0.15316666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3DW3BNF1GHQ6RO33FYMBZNUNSHZV85,0.15,1606.0,Anita,3600,44,38,44,28,0,10,0.15158333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3DZKABX2ZID83RTGWA2G19Q6I8KVCB,0.15,1603.0,Anita,3600,67,58,67,41,0,17,0.15241666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3XT3KXP24Z6E140FNCQU0K82EKD6IX,0.15,1603.0,Anita,3600,52,40,52,27,0,13,0.15166666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3JMQI2OLFZD50EQLUFB0BYEBH5UNDM,0.15,1603.0,Anita,3600,65,36,65,25,0,11,0.1515,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MNJFORX8BCY89YBHLA45HHA2XAF5Z,0.15,1603.0,Anita,3600,81,48,81,33,0,15,0.152,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HEM8MA6H9KZS863FGUCFMQ50ZKQPQ,0.15,1602.0,Anita,3600,48,44,48,33,0,11,0.15183333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BDORL6HKKLGAKCZNQX60C13X27CRZ,0.15,1600.0,Anita,3600,51,64,51,52,0,12,0.15266666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3511RHPADVM9DO6503Q53VRQRBLLRO,0.15,1601.0,Anita,3600,43,74,43,60,0,14,0.15308333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,33CLA8O0MIJNDWW9ESN78IM6UFZRFP,0.15,1600.0,Anita,3600,59,80,59,58,0,22,0.15333333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3DWNFENNE33WHSG7M6IFFN3OV8WJ41,0.15,1600.0,Anita,3600,40,34,40,23,0,11,0.15141666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3JTPR5MTZSK9OVQPIW11LU9FATR5KR,0.15,1600.0,Anita,3600,42,42,42,32,0,10,0.15175,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3TL87MO8CMXCAY1W98QBM6D7ONAFLN,0.15,1598.0,Anita,3600,47,107,47,62,0,45,0.15445833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3N7PQ0KLI5X3OGBB8R2582YQC053EG,0.15,1600.0,Anita,3600,43,59,43,40,0,19,0.15245833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BPP3MA3TCSK4K10EX654OS7CMVLEB,0.15,1596.0,Anita,3600,74,134,74,79,0,55,0.15558333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3IVEC1GSLP7FPTJOZOZDHPWLJOMJ1O,0.15,1596.0,Anita,3600,55,86,55,62,0,24,0.15358333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3LAZVA75NIZ0FPSHY5RWU4NCAOAO2T,0.15,1594.0,Anita,3600,47,74,47,51,0,23,0.15308333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3OID399FXGFTCMD4WRSN3T52FE8DF5,0.15,1596.0,Anita,3600,49,57,49,36,0,21,0.15237499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,37J05LC5AXR9HOZ0FHJ8IRXU8LPJDE,0.15,1592.0,Anita,3600,71,92,71,48,0,44,0.15383333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,34KYK9TV2RG91UK6OF1GF20H1JQSBW,0.15,1592.0,Anita,3600,52,72,52,36,0,36,0.153,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3AQN9REUTFOZCDUZ1HKBSECILPYDY2,0.15,1592.0,Anita,3600,51,101,51,59,0,42,0.15420833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,30U1YOGZGA42GRIQ2BSMASOH442SD3,0.15,1591.0,Anita,3600,51,52,51,39,0,13,0.15216666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,302U8RURJZ9RUVQ7L0BUHKKIHCYVNT,0.15,1592.0,Anita,3600,67,137,67,84,0,53,0.15570833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3AQN9REUTFOZCDUZ1HKBSECILPYYDN,0.15,1592.0,Anita,3600,92,115,92,84,0,31,0.15479166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3JYPJ2TAYIG21JGU10JI3NMRTXBFPL,0.15,1592.0,Anita,3600,56,40,56,26,0,14,0.15166666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HRWUH63QUAAW1BSF9THDMQJ4OW5NW,0.15,1591.0,Anita,3600,51,74,51,52,0,22,0.15308333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BAKUKE49HKWNH217T8MJGICT5GR1O,0.15,1591.0,Anita,3600,52,90,52,65,0,25,0.15375,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3O71U79SRBX5KLO3F4RPTIBBDIUSML,0.15,1591.0,Anita,3600,58,118,58,81,0,37,0.15491666666666665,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BFF0DJK8XK9XGENO1S1FW637QQSTM,0.15,1591.0,Anita,3600,86,109,86,65,0,44,0.15454166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3X55NP42EOO7L701H5IG2EXUQ773P1,0.15,1591.0,Anita,3600,54,40,54,28,0,12,0.15166666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3J9UN9O9J30FI4Y635VD3KDBEWH0J3,0.15,1591.0,Anita,3600,51,47,51,29,0,18,0.15195833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MQY1YVHS3SGWV38U0MAOKND3PRB2C,0.15,1589.0,Anita,3600,58,62,58,42,0,20,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,32K26U12DNWI8JZUW6XRLF8O38WDVT,0.15,1588.0,Anita,3600,69,72,69,60,0,12,0.153,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38RHULDV9YNCVJFLEU3YYE7F2M6IWA,0.15,1588.0,Anita,3600,45,39,45,32,0,7,0.15162499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38G0E1M85MD4PLAGI1NGVFCCP8RUVK,0.15,1587.0,Anita,3600,50,51,50,37,0,14,0.15212499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3E9VAUV7BWM1E6RNH7T92D4C0M1YAL,0.15,1587.0,Anita,3600,52,64,52,46,0,18,0.15266666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3VEI3XUCZR5Z49L3SVJCKC0AWLMPRQ,0.15,1587.0,Anita,3600,65,79,65,58,0,21,0.15329166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,37MQ8Z1JQE4C93WJ4S0UWVLEOY9Y2E,0.15,1587.0,Anita,3600,46,50,46,37,0,13,0.15208333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HFWPF5AK9R4YZGT9MMAXJ25DRE3SH,0.15,1586.0,Anita,3600,56,145,56,110,0,35,0.15604166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3OPLMF3EU5VOYQED7W9OUBMGQEWNL2,0.15,1586.0,Anita,3600,75,362,65,224,10,138,0.16508333333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,37NXA7GVSTE16VNM9NVF4SGTCHYLVH,0.15,1585.0,Anita,3600,78,298,65,173,13,125,0.16241666666666665,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3CO05SML7VDWGSHJBA4M5BZ2ODAR0L,0.15,1585.0,Anita,3600,76,122,73,78,3,44,0.15508333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3LVTFB9DE5QTFVD4CX4PLDCDZ8XGQC,0.15,1585.0,Anita,3600,34,45,33,36,1,9,0.15187499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3QREJ3J4335NQKTAAJH82J5CWJRLKV,0.15,1585.0,Anita,3600,51,90,51,60,0,30,0.15375,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MIVREZQVH6YHH9N2OP4J5466PDQKO,0.15,1584.0,Anita,3600,52,64,52,50,0,14,0.15266666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3IYI9285WS8ZCWTMFLOXYLFCNLDJCE,0.15,1584.0,Anita,3600,76,107,76,82,0,25,0.15445833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HUR21WDDUXDAJZGSHLNMLFA17AXYO,0.15,1584.0,Anita,3600,53,76,53,57,0,19,0.15316666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3C8QQOM6JP9WKP3MAGWWP3QZ4F2LIK,0.15,1584.0,Anita,3600,57,53,57,41,0,12,0.15220833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,31J7RYECZLYLKJ7O29BQX49DNDRL1S,0.15,1584.0,Anita,3600,70,62,70,49,0,13,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3I01FDIL6MG9BS1S8WDGJABD6A3D2L,0.15,1584.0,Anita,3600,49,51,49,43,0,8,0.15212499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38F60IALAGP9W7UBFZ9H5Q0KCY80T8,0.15,1584.0,Anita,3600,53,57,53,42,0,15,0.15237499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ICOHX7ENCJ77OCEP4KM640J9OL0EI,0.15,1584.0,Anita,3600,56,60,56,33,0,27,0.1525,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3O4VWC1GEWEBZWX3MSDW5IBIH813J1,0.15,1585.0,Anita,3600,45,67,45,34,0,33,0.15279166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,33TGB4G0LPPHTX0MIBYOE4NVM5SXTZ,0.15,1586.0,Anita,3600,53,97,53,71,0,26,0.15404166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HA5ODM5KA0OA8ICTWSGGEUO4B6VS5,0.15,1587.0,Anita,3600,77,99,77,80,0,19,0.15412499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BA7SXOG1JYEYHMM6EH1YQ5K7BMR88,0.15,1587.0,Anita,3600,53,44,53,31,0,13,0.15183333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,31SIZS5W59NK4LMIS8Y1KHQK1H8QRI,0.15,1587.0,Anita,3600,57,46,57,34,0,12,0.15191666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3CRWSLD91KCQMTWA8NAG9D1AGTROMK,0.15,1585.0,Anita,3600,66,124,66,85,0,39,0.15516666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3VDI8GSXAF1N9RD8Q3NPZMRD52BG81,0.15,1585.0,Anita,3600,83,180,83,118,0,62,0.1575,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38F60IALAGP9W7UBFZ9H5Q0KCY7T00,0.15,1585.0,Anita,3600,44,62,44,35,0,27,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,37Y5RYYI0PDGEXN7TBTY4ZR9KMESX5,0.15,1580.0,Anita,3600,78,3142,66,130,12,3012,0.28091666666666665,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3CO05SML7VDWGSHJBA4M5BZ2ODB0RV,0.15,1580.0,Anita,3600,38,43,38,34,0,9,0.15179166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,35ZRNT9RUI6P07O02551DES4G2B3OK,0.15,1580.0,Anita,3600,63,47,63,37,0,10,0.15195833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3XU9MCX6VOK3C2KXQX80OZSHLBUR25,0.15,1580.0,Anita,3600,46,35,46,29,0,6,0.15145833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3X2YVV51PUC1VDJN6NIS6FQTLKVW1W,0.15,1580.0,Anita,3600,68,112,59,71,9,41,0.15466666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ZRKL6Z1E8B5SBSH41TUGDREHWIGS1,0.15,1580.0,Anita,3600,78,126,69,75,9,51,0.15525,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3Z33IC0JC0U65TMDKQSPZJPYCNHV9U,0.15,1579.0,Anita,3600,76,60,76,39,0,21,0.1525,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3Z8UJEJOCZLMTKKU0GMJGOXFL3P396,0.15,1579.0,Anita,3600,52,41,52,32,0,9,0.15170833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3CVDZS288H8WGGJH9KRQMJSWOS0FMP,0.15,1579.0,Anita,3600,49,52,49,41,0,11,0.15216666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38EHZ67RIM02UGFCK4X844S8P70GMP,0.15,1579.0,Anita,3600,61,98,61,61,0,37,0.15408333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,36GJS3V78VYCT89RH7KGOC0RLD5JGO,0.15,1579.0,Anita,3600,83,110,83,67,0,43,0.15458333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ZVPAMTJWNBTRWS4PCTPQ3MIVUZRGO,0.15,1579.0,Anita,3600,60,52,60,36,0,16,0.15216666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3O4VWC1GEWEBZWX3MSDW5IBIH80J3G,0.15,1579.0,Anita,3600,66,50,66,37,0,13,0.15208333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3AA88CN98PB7QJ09TY6YWR785YVYK0,0.15,1579.0,Anita,3600,47,32,47,23,0,9,0.15133333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,341H3G5YF0M5IJ3ALRYZRE11XUU0ZO,0.15,1579.0,Anita,3600,64,47,64,35,0,12,0.15195833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3XEIP58NL0VIFFSWAKKIPYTP0S4LZH,0.15,1579.0,Anita,3600,46,37,46,30,0,7,0.15154166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,33BFF6QPI1JX5GX2TRWBU85QJ49W3O,0.15,1579.0,Anita,3600,46,64,46,50,0,14,0.15266666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,35F6NGNVM8RNEIUV0YUQK5A7KCDT70,0.15,1579.0,Anita,3600,45,54,45,45,0,9,0.15225,1
MTURK,112a14c770ec5b7f907fd95b5c13c,35U0MRQMUJF9CGQJMFB7W9KN7M3OV1,0.15,1579.0,Anita,3600,48,66,48,50,0,16,0.15275,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MJ28H2Y1EGSEMB4GOTUSBQOUY1O5U,0.15,1577.0,Anita,3600,45,76,45,63,0,13,0.15316666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3D17ECOUOE344FHZW37Q1IFWNR113V,0.15,1577.0,Anita,3600,50,79,50,66,0,13,0.15329166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3DFYDSXB2W8VYQAM1C9XSR1IULKJUO,0.15,1576.0,Anita,3600,65,68,65,52,0,16,0.15283333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,31MCUE39BKU18U72EMST85J2PGJG39,0.15,1576.0,Anita,3600,46,42,46,32,0,10,0.15175,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3L21G7IH4745KIENLO0GRCB9WSVY1X,0.15,1574.0,Anita,3600,48,56,48,42,0,14,0.15233333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3VLL1PIENQWQL0VTNC0AHFXJVX9OZ1,0.15,1574.0,Anita,3600,59,98,59,68,0,30,0.15408333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3WRKFXQBOBFGKOALTVLMJBSVDU6YIP,0.15,1574.0,Anita,3600,80,135,80,102,0,33,0.15562499999999999,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3M93N4X8HKVFJDIIC7EXDQJU9OZSJH,0.15,1574.0,Anita,3600,57,84,57,71,0,13,0.1535,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3Q2T3FD0ONG1043OPPQOLA3ZL2VM3N,0.15,1551.0,Anita,3600,76,2488,46,85,30,2403,0.25366666666666665,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3FULMHZ7OU5MI0MSP3V7VFV5Z2R4MQ,0.15,1551.0,Anita,3600,85,2482,58,76,27,2406,0.2534166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3YLPJ8OXXA1QQAJH98SWOXQ9M4K4XJ,1.51,1776.0,User Surveys,3600,30,766,16,693,14,73,1.8312944444444446,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3VGET1QSZ07F6ZYPV3Z17PH6O6VW7T,0.15,1469.0,Anita,3600,28,32,28,26,0,6,0.15133333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,375VSR8FVWHTIDN9F4HEBA2O6KTRZD,0.15,1469.0,Anita,3600,61,63,61,39,0,24,0.15262499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3YCT0L9OMMHB2393R56P6X0BI84SNL,0.15,1469.0,Anita,3600,67,62,67,38,0,24,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3KTZHH2ONINN119U16LKCRBA1ONM8F,0.15,1469.0,Anita,3600,46,43,46,33,0,10,0.15179166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3OJX0UFJ0ZF6SEXDF0IK3XNFYG89UJ,0.15,1467.0,Anita,3600,65,71,64,54,1,17,0.15295833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3NKW03WTLMFPCH34R2877GY1TWNQWL,0.15,1467.0,Anita,3600,51,57,51,45,0,12,0.15237499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3Q9SPIIRWJUXP1WN26BLHGJWPE1WAK,0.15,1467.0,Anita,3600,44,51,43,41,1,10,0.15212499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3RWB1RTQDJVTM467TMDCTV556TZ8PY,0.15,1467.0,Anita,3600,64,86,61,48,3,38,0.15358333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3KI0JD2ZU1QHCKJJ4LMX9VIT043673,0.15,1467.0,Anita,3600,53,71,50,36,3,35,0.15295833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ZZAYRN1I6ZUZOMUHKBSVRW2A1NOTL,0.15,1467.0,Anita,3600,41,50,41,41,0,9,0.15208333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3PUV2Q8SV4C3Z51ORP6RK3EH0GGDBN,0.15,1467.0,Anita,3600,59,68,59,54,0,14,0.15283333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,38LRF35D5L4KDC8XYRHACKKTYOZ3UX,0.15,1467.0,Anita,3600,42,44,42,35,0,9,0.15183333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3LCXHSGDLTE78XWQY636GA624G3SEW,0.15,1466.0,Anita,3600,49,55,49,45,0,10,0.15229166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3EGKVCRQFW06XGWFNLT5XOOII4MYBG,0.15,1465.0,Anita,3600,53,70,53,58,0,12,0.15291666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ICOHX7ENCJ77OCEP4KM640J9OKE0V,0.15,1465.0,Anita,3600,48,81,48,69,0,12,0.15337499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3WGCNLZJKFG2M7JWPSD2ER18E4Q1DT,0.15,1464.0,Anita,3600,58,65,58,48,0,17,0.15270833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3OYHVNTV5T6VW5W7NBX0U096ROWKOB,0.15,1464.0,Anita,3600,40,51,40,41,0,10,0.15212499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3QTFNPMJC6Q83FVHMX0X2QXE5N4NZL,0.15,1463.0,Anita,3600,67,64,67,49,0,15,0.15266666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MZ3TAMYTLV7NNYZF0TSBFZYA7RRIG,0.15,1462.0,Anita,3600,49,49,49,40,0,9,0.15204166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3PMR2DOWOO9OAT1MX4ELEDKJD71541,0.15,1463.0,Anita,3600,44,39,44,29,0,10,0.15162499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,378G7J1SJL60FEDZIBD7DZ9NATZWEF,0.15,1460.0,Anita,3600,57,72,57,39,0,33,0.153,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3WRBLBQ2GRG5R285VZAA67LVM400GZ,0.15,1460.0,Anita,3600,43,55,43,30,0,25,0.15229166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MD8CKRQZZV3IYI5XIESNGEYNMGRJS,0.15,1460.0,Anita,3600,59,63,59,44,0,19,0.15262499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,386659BNTLP8NNI2DGP7ZKHPKFH100,0.15,1460.0,Anita,3600,47,49,47,38,0,11,0.15204166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3Q2T3FD0ONG1043OPPQOLA3ZL2UM3M,0.15,1460.0,Anita,3600,47,58,47,45,0,13,0.15241666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3KTCJ4SCVG95Q1P92LC5XHO2NII1MB,0.15,1459.0,Anita,3600,51,67,51,53,0,14,0.15279166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ZVPAMTJWNBTRWS4PCTPQ3MIVUZGRD,0.15,1459.0,Anita,3600,61,76,61,63,0,13,0.15316666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,36FFXPMST9W4UFVZHQU3H8TEZ7SOHB,0.15,1459.0,Anita,3600,40,49,40,40,0,9,0.15204166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3IV1AEQ4DRLX0T39Y98SWZJTXUSJ88,0.15,1459.0,Anita,3600,57,53,57,34,0,19,0.15220833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BAWBGQGYL72RAYK5TU5LNYSHXT7VU,0.15,1459.0,Anita,3600,46,40,46,25,0,15,0.15166666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3ZQA3IO31BZTQ4ALF1RIPLD7IIX1OQ,0.15,1459.0,Anita,3600,48,43,48,33,0,10,0.15179166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3S1L4CQSFXDVEFASCH1LDSXWUBBAF0,0.15,1457.0,Anita,3600,52,60,52,43,0,17,0.1525,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3IJ95K7NDXK8CY0CW5C8HJH8UXAGNP,0.15,1457.0,Anita,3600,65,78,65,60,0,18,0.15325,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MQKOF1EE2WVN8ZZMG2N7HR2AHYDW3,0.15,1457.0,Anita,3600,45,35,45,27,0,8,0.15145833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3M67TQBQQHWMD5JF9V1T3WBLRDGA98,0.15,1456.0,Anita,3600,45,54,45,45,0,9,0.15225,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3WRKFXQBOBFGKOALTVLMJBSVDU6IY9,0.15,1456.0,Anita,3600,70,62,70,47,0,15,0.15258333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3GMLHYZ0LE5LTF5LNCA02EG67PTYUX,0.15,1456.0,Anita,3600,49,46,49,36,0,10,0.15191666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3S8A4GJRD3BJNAKFMJPDF9YWMM9V6J,0.15,1454.0,Anita,3600,67,49,67,38,0,11,0.15204166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3VJ4PFXFJ3FKXX7I76WKZSYZ4YQAUZ,0.15,1454.0,Anita,3600,51,36,51,29,0,7,0.1515,1
MTURK,112a14c770ec5b7f907fd95b5c13c,32XN26MTXZRLDUM66Q7QJZQ3ILM0L5,0.15,1453.0,Anita,3600,52,63,52,45,0,18,0.15262499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BDORL6HKKLGAKCZNQX60C13X27RCE,0.15,1454.0,Anita,3600,48,45,48,37,0,8,0.15187499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3BJKPTD2QCKXW1EA9CSWPM17LO7RTX,0.15,1452.0,Anita,3600,77,77,77,55,0,22,0.15320833333333334,1
MTURK,112a14c770ec5b7f907fd95b5c13c,31MCUE39BKU18U72EMST85J2PGK3GX,0.15,1452.0,Anita,3600,52,44,52,35,0,9,0.15183333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3J9UN9O9J30FI4Y635VD3KDBEWGJ0L,0.15,1452.0,Anita,3600,64,82,64,67,0,15,0.15341666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3MVY4USGB6VJO2YCUPTX1P4UW9AISV,0.15,1452.0,Anita,3600,48,67,48,56,0,11,0.15279166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3PKJ68EHDN4QT4421D2Y9CCS0DIJHN,0.15,1452.0,Anita,3600,45,53,45,37,0,16,0.15220833333333333,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3FTID4TN8L6IAPIREYIZBRKNUY0LYQ,0.15,1452.0,Anita,3600,57,68,57,48,0,20,0.15283333333333332,1
MTURK,112a14c770ec5b7f907fd95b5c13c,35A1YQPVFEOII001ITGP8EU2IP25IG,0.15,1452.0,Anita,3600,37,42,37,34,0,8,0.15175,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3HYV4299H04PPDHHK8X1ZJ61SMW8EC,0.15,1451.0,Anita,3600,42,49,42,40,0,9,0.15204166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3NI0WFPPI9O3U9JZJM1OUG86SQX603,0.15,1451.0,Anita,3600,41,58,41,49,0,9,0.15241666666666667,1
MTURK,112a14c770ec5b7f907fd95b5c13c,36FQTHX3Z3Z5HDZRY00F7US593S3BG,0.15,1450.0,Anita,3600,55,79,55,67,0,12,0.15329166666666666,1
MTURK,112a14c770ec5b7f907fd95b5c13c,37SQU136V7W8UC3K9ZT7DP0ZP7N113,0.15,1450.0,Anita,3600,38,48,38,40,0,8,0.152,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3OB6JN3A9QXTJ6OQ0FRK386FRGBRMW,0.15,1450.0,Anita,3600,43,54,43,32,0,22,0.15225,1
MTURK,112a14c770ec5b7f907fd95b5c13c,3SD15I2WD22ZB1IW29J7WE6DV2H36V,0.15,1450.0,Anita,3600,61,69,61,41,0,28,0.15287499999999998,1
MTURK,112a14c770ec5b7f907fd95b5c13c,32CAVSKPCEXO39UIBN3ROR5W04L1U3,0.15,1450.0,Anita,3600,38,40,38,28,0,12,0.15166666666666667,1
